hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag
HV0003,B03404,B03404,2023-08-27 12:19:31,2023-08-27 12:22:48,2023-08-27 12:23:03,2023-08-27 12:55:56,92,255,9.41,1973,34.93,0.0,0.96,3.1,0.0,0.0,0.0,30.9,N,N, ,N,N
HV0005,B03406,,2023-08-05 14:47:12,,2023-08-05 14:50:33,2023-08-05 14:55:52,145,112,1.125,319,8.05,0.0,0.22,0.71,0.0,0.0,2.0,5.47,N,N,N,N,N
HV0003,B03404,B03404,2023-08-19 15:40:45,2023-08-19 15:44:34,2023-08-19 15:44:37,2023-08-19 15:49:37,215,10,0.88,300,8.94,0.0,0.25,0.79,0.0,0.0,0.0,5.4,N,N, ,N,N
HV0005,B03406,,2023-08-25 20:38:15,,2023-08-25 20:45:52,2023-08-25 21:23:53,261,132,27.629,2281,69.2,5.95,2.14,6.89,2.75,2.5,0.0,58.14,N,N,N,N,N
HV0003,B03404,B03404,2023-08-27 10:54:30,2023-08-27 10:54:57,2023-08-27 10:55:05,2023-08-27 11:09:04,196,180,4.52,839,15.85,0.0,0.44,1.41,0.0,0.0,0.0,13.82,N,N, ,N,N
HV0005,B03406,,2023-08-08 22:27:54,,2023-08-08 22:32:08,2023-08-08 22:45:26,256,198,2.521,798,15.36,0.0,0.38,1.21,0.0,0.0,0.0,10.91,N,N,N,N,N
HV0005,B03406,,2023-08-10 09:01:31,,2023-08-10 09:05:25,2023-08-10 09:28:10,141,148,5.525,1365,23.46,0.0,0.65,2.08,2.75,0.0,0.0,20.26,N,N,N,N,N
HV0003,B03404,B03404,2023-08-14 12:45:11,2023-08-14 12:47:52,2023-08-14 12:48:36,2023-08-14 13:17:05,239,138,9.99,1709,33.69,6.94,1.19,3.83,2.75,2.5,7.63,29.19,N,N, ,N,N
HV0003,B03404,B03404,2023-08-02 22:22:01,2023-08-02 22:23:25,2023-08-02 22:24:18,2023-08-02 22:33:03,49,217,1.4,525,9.77,0.0,0.27,0.87,0.0,0.0,0.0,7.01,N,N, ,N,N
HV0003,B03404,B03404,2023-08-05 12:15:16,2023-08-05 12:19:27,2023-08-05 12:19:27,2023-08-05 12:47:38,247,265,13.53,1691,47.45,0.0,1.3,4.21,0.0,0.0,0.0,35.55,N,N, ,N,N
HV0003,B03404,B03404,2023-08-26 22:42:57,2023-08-26 22:46:04,2023-08-26 22:46:12,2023-08-26 23:01:30,249,209,3.87,918,19.02,0.0,0.52,1.69,2.75,0.0,0.0,14.04,N,N, ,N,N
HV0003,B03404,B03404,2023-08-16 20:02:42,2023-08-16 20:09:11,2023-08-16 20:09:23,2023-08-16 20:41:26,79,41,6.85,1923,29.75,0.0,0.82,2.64,2.75,0.0,0.0,27.42,N,N, ,N,N
HV0005,B03406,,2023-08-24 16:53:55,,2023-08-24 16:59:31,2023-08-24 17:49:40,248,243,5.163,3009,30.32,0.13,0.84,2.7,0.0,0.0,0.0,35.4,N,N,N,N,N
HV0005,B03406,,2023-08-01 21:59:44,,2023-08-01 22:00:21,2023-08-01 22:11:14,208,248,3.097,653,12.35,0.0,0.34,1.1,0.0,0.0,0.0,12.29,N,N,N,N,N
HV0003,B03404,B03404,2023-08-14 16:39:48,2023-08-14 16:40:50,2023-08-14 16:41:31,2023-08-14 16:55:02,186,142,1.81,811,18.08,0.0,0.5,1.6,2.75,0.0,0.0,10.01,N,N, ,N,N
HV0005,B03406,,2023-08-25 07:33:11,,2023-08-25 07:37:11,2023-08-25 07:42:14,227,228,1.4,303,8.83,0.0,0.24,0.78,0.0,0.0,0.0,5.47,N,N,N,N,N
HV0003,B03404,B03404,2023-08-24 10:40:00,2023-08-24 10:27:04,2023-08-24 10:28:54,2023-08-24 11:03:38,256,63,6.15,2084,32.68,0.0,0.9,2.9,0.0,0.0,0.0,27.67,N,N, ,N,N
HV0003,B03404,B03404,2023-08-19 00:15:39,2023-08-19 00:17:38,2023-08-19 00:19:16,2023-08-19 00:33:51,112,36,2.34,875,13.37,0.0,0.37,1.19,0.0,0.0,0.0,11.33,N,N, ,N,N
HV0005,B03406,,2023-08-11 19:05:04,,2023-08-11 19:13:37,2023-08-11 19:37:54,130,203,10.563,1457,22.17,0.0,0.61,1.97,0.0,0.0,0.0,27.79,N,N,N,N,N
HV0003,B03404,B03404,2023-08-23 06:33:37,2023-08-23 06:33:49,2023-08-23 06:34:47,2023-08-23 06:55:08,230,138,9.88,1221,41.82,6.94,1.41,4.55,2.75,2.5,11.99,24.46,N,N, ,N,N
HV0003,B03404,B03404,2023-08-06 12:26:59,2023-08-06 12:31:24,2023-08-06 12:31:29,2023-08-06 12:53:27,25,256,3.95,1318,26.16,0.0,0.72,2.32,0.0,0.0,0.0,18.39,N,N, ,N,N
HV0003,B03404,B03404,2023-08-25 13:14:38,2023-08-25 13:17:13,2023-08-25 13:17:25,2023-08-25 13:25:57,29,55,1.22,512,11.64,0.0,0.32,1.03,0.0,0.0,1.0,6.41,N,N, ,N,N
HV0003,B03404,B03404,2023-08-30 18:36:19,2023-08-30 18:37:49,2023-08-30 18:38:02,2023-08-30 18:43:06,36,37,0.63,304,7.99,0.0,0.22,0.71,0.0,0.0,0.0,5.4,N,N, ,N,N
HV0003,B03404,B03404,2023-08-09 22:36:06,2023-08-09 22:36:48,2023-08-09 22:37:47,2023-08-09 22:44:33,75,168,2.31,406,12.47,0.0,0.34,1.11,0.0,0.0,0.0,6.86,N,N, ,N,N
HV0003,B03404,B03404,2023-08-18 23:22:03,2023-08-18 23:24:37,2023-08-18 23:24:48,2023-08-18 23:39:43,78,18,2.4,895,13.39,0.0,0.37,1.19,0.0,0.0,0.0,11.56,N,N, ,N,N
HV0005,B03406,,2023-08-10 18:54:24,,2023-08-10 19:00:13,2023-08-10 19:27:39,162,260,5.175,1646,31.39,2.64,0.94,3.02,2.75,0.0,0.0,23.47,N,N,N,N,N
HV0005,B03406,,2023-08-22 21:19:40,,2023-08-22 21:22:30,2023-08-22 21:39:42,7,157,4.045,1032,15.16,0.0,0.42,1.35,0.0,0.0,0.0,15.14,N,N,N,N,N
HV0003,B03404,B03404,2023-08-31 21:16:58,2023-08-31 21:17:09,2023-08-31 21:19:10,2023-08-31 21:33:08,234,50,1.99,839,13.5,0.0,0.37,1.2,2.75,0.0,3.0,10.49,N,N, ,N,N
HV0003,B03404,B03404,2023-08-22 21:50:51,2023-08-22 21:53:15,2023-08-22 21:53:40,2023-08-22 22:15:14,7,142,4.55,1294,22.57,0.0,0.62,2.0,2.75,0.0,0.0,18.15,N,N, ,N,N
HV0003,B03404,B03404,2023-08-05 14:59:08,2023-08-05 15:04:33,2023-08-05 15:06:33,2023-08-05 15:15:46,220,241,1.57,553,11.22,0.0,0.31,1.0,0.0,0.0,0.0,7.26,N,N, ,N,N
HV0005,B03406,,2023-08-20 01:44:14,,2023-08-20 01:49:27,2023-08-20 01:58:12,198,160,2.297,525,12.45,0.0,0.34,1.1,0.0,0.0,0.0,8.02,N,N,N,N,N
HV0003,B03404,B03404,2023-08-24 17:18:26,2023-08-24 17:20:10,2023-08-24 17:22:17,2023-08-24 17:27:56,230,163,0.57,339,13.01,0.0,0.36,1.15,2.75,0.0,0.0,15.61,N,N, ,N,N
HV0003,B03404,B03404,2023-08-12 16:15:35,2023-08-12 16:16:26,2023-08-12 16:16:34,2023-08-12 16:38:05,90,144,2.46,1291,19.87,0.0,0.55,1.76,2.75,0.0,0.0,15.72,N,N, ,N,N
HV0003,B03404,B03404,2023-08-04 17:20:35,2023-08-04 17:22:30,2023-08-04 17:22:41,2023-08-04 17:32:22,223,179,1.32,581,10.71,0.0,0.29,0.95,0.0,0.0,0.0,7.19,N,N, ,N,N
HV0005,B03406,,2023-08-11 18:07:30,,2023-08-11 18:11:29,2023-08-11 18:21:21,37,36,1.466,592,9.85,0.0,0.27,0.87,0.0,0.0,0.0,7.56,N,N,N,N,N
HV0003,B03404,B03404,2023-08-26 15:45:07,2023-08-26 15:46:37,2023-08-26 15:48:25,2023-08-26 16:10:18,18,119,3.42,1313,18.79,0.0,0.52,1.67,0.0,0.0,0.0,16.83,N,N, ,N,N
HV0003,B03404,B03404,2023-08-21 18:49:55,2023-08-21 18:52:37,2023-08-21 18:53:23,2023-08-21 19:03:42,234,125,1.61,619,23.44,0.0,0.64,2.08,2.75,0.0,0.0,15.03,N,N, ,N,N
HV0003,B03404,B03404,2023-08-17 09:38:06,2023-08-17 09:38:22,2023-08-17 09:40:40,2023-08-17 09:54:04,161,163,0.72,804,22.62,0.0,0.62,2.01,2.75,0.0,4.2,15.64,N,N, ,N,N
HV0003,B03404,B03404,2023-08-03 19:00:32,2023-08-03 19:02:03,2023-08-03 19:02:50,2023-08-03 19:18:27,129,7,2.01,937,11.6,0.0,0.32,1.03,0.0,0.0,0.0,13.26,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-10 20:28:25,2023-08-10 20:29:39,2023-08-10 20:30:22,2023-08-10 20:54:00,152,140,6.78,1418,23.51,0.0,0.65,2.09,2.75,0.0,0.0,26.07,N,N, ,N,Y
HV0005,B03406,,2023-08-30 23:58:09,,2023-08-31 00:03:01,2023-08-31 00:23:28,249,142,4.02,1227,21.57,0.0,0.59,1.92,2.75,0.0,0.0,16.96,N,N,N,N,N
HV0003,B03404,B03404,2023-08-09 23:33:33,2023-08-09 23:38:24,2023-08-09 23:40:24,2023-08-10 00:07:06,39,52,7.54,1602,27.86,0.0,0.77,2.47,0.0,0.0,0.0,25.05,N,N, ,N,N
HV0003,B03404,B03404,2023-08-24 13:58:19,2023-08-24 14:00:04,2023-08-24 14:00:20,2023-08-24 14:54:55,26,255,9.66,3275,42.99,0.0,1.18,3.82,0.0,0.0,4.79,48.78,N,N, ,N,Y
HV0005,B03406,,2023-08-31 06:41:08,,2023-08-31 06:44:24,2023-08-31 06:51:40,179,138,3.657,436,17.29,0.0,0.54,1.76,0.0,2.5,0.0,8.97,N,N,N,N,N
HV0003,B03404,B03404,2023-08-19 18:50:52,2023-08-19 18:53:13,2023-08-19 18:54:24,2023-08-19 19:18:17,239,230,3.48,1433,26.15,0.0,0.72,2.32,2.75,0.0,0.0,22.26,N,N, ,N,N
HV0003,B03404,B03404,2023-08-27 11:12:09,2023-08-27 11:13:50,2023-08-27 11:15:51,2023-08-27 11:38:10,141,246,4.08,1340,26.25,0.0,0.72,2.33,2.75,0.0,0.0,17.95,N,N, ,N,N
HV0003,B03404,B03404,2023-08-28 12:53:55,2023-08-28 12:55:16,2023-08-28 12:56:42,2023-08-28 13:16:20,74,163,5.39,1178,26.13,0.0,0.72,2.32,2.75,0.0,0.0,21.75,N,N, ,N,Y
HV0005,B03406,,2023-08-20 22:06:45,,2023-08-20 22:11:45,2023-08-20 22:47:48,257,256,9.219,2163,39.03,4.91,1.21,3.9,2.75,0.0,0.0,32.71,N,N,N,N,N
HV0003,B03404,B03404,2023-08-29 07:43:59,2023-08-29 07:45:34,2023-08-29 07:45:47,2023-08-29 07:55:54,56,192,3.02,607,14.27,0.0,0.39,1.27,0.0,0.0,0.0,9.68,N,N, ,N,N
HV0003,B03404,B03404,2023-08-26 22:57:08,2023-08-26 23:03:23,2023-08-26 23:03:48,2023-08-26 23:08:47,49,17,0.87,299,12.47,0.0,0.34,1.11,0.0,0.0,0.0,5.54,N,N, ,N,N
HV0005,B03406,,2023-08-29 20:18:29,,2023-08-29 20:23:08,2023-08-29 20:37:47,229,48,1.868,879,15.45,0.0,0.42,1.37,2.75,0.0,0.0,10.81,N,N,N,N,N
HV0005,B03406,,2023-08-18 22:35:38,,2023-08-18 22:46:31,2023-08-19 00:12:06,234,265,36.271,5135,93.59,3.72,2.68,0.0,0.0,0.0,10.0,101.76,N,N,N,N,N
HV0003,B03404,B03404,2023-08-06 14:55:46,2023-08-06 14:57:16,2023-08-06 14:59:17,2023-08-06 15:24:01,21,195,6.24,1484,28.11,0.0,0.77,2.49,0.0,0.0,0.0,22.4,N,N, ,N,N
HV0003,B03404,B03404,2023-08-18 19:15:48,2023-08-18 19:17:59,2023-08-18 19:18:20,2023-08-18 19:34:57,209,79,3.27,997,19.92,0.0,0.55,1.77,2.75,0.0,4.99,17.64,N,N, ,N,N
HV0003,B03404,B03404,2023-08-05 14:47:15,2023-08-05 14:50:01,2023-08-05 14:50:21,2023-08-05 14:55:08,221,206,1.47,287,9.81,0.0,0.27,0.87,0.0,0.0,3.0,5.39,N,N, ,N,N
HV0003,B03404,B03404,2023-08-21 07:58:19,2023-08-21 08:02:07,2023-08-21 08:03:32,2023-08-21 08:27:50,10,265,8.9,1458,35.77,0.0,0.98,3.17,0.0,0.0,0.0,27.28,N,N, ,N,N
HV0003,B03404,B03404,2023-08-31 08:21:21,2023-08-31 08:24:09,2023-08-31 08:24:42,2023-08-31 08:33:00,174,220,1.83,498,11.59,0.0,0.32,1.03,0.0,0.0,0.0,7.08,N,N, ,N,N
HV0003,B03404,B03404,2023-08-06 08:02:20,2023-08-06 08:07:07,2023-08-06 08:07:07,2023-08-06 08:42:38,132,113,19.59,2131,48.06,0.0,1.39,4.49,2.75,2.5,0.0,45.77,N,N, ,N,N
HV0003,B03404,B03404,2023-08-24 14:24:41,2023-08-24 14:25:41,2023-08-24 14:27:41,2023-08-24 14:39:54,51,182,4.62,733,13.89,0.0,0.38,1.23,0.0,0.0,0.0,13.05,N,N, ,N,N
HV0005,B03406,,2023-08-25 08:16:06,,2023-08-25 08:18:17,2023-08-25 08:52:02,256,237,6.528,2025,37.0,1.62,1.06,3.43,2.75,0.0,5.0,30.85,N,N,N,N,N
HV0003,B03404,B03404,2023-08-29 21:04:34,2023-08-29 21:06:25,2023-08-29 21:08:26,2023-08-29 21:34:15,191,223,13.05,1549,36.07,0.0,0.99,3.2,0.0,0.0,0.0,31.71,N,N, ,N,N
HV0003,B03404,B03404,2023-08-10 16:13:53,2023-08-10 16:17:51,2023-08-10 16:18:26,2023-08-10 17:00:41,236,249,5.7,2535,42.24,0.0,1.16,3.75,2.75,0.0,0.0,34.04,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-27 22:44:02,2023-08-27 22:48:29,2023-08-27 22:48:29,2023-08-27 23:07:52,138,41,7.88,1163,32.59,6.94,1.16,3.73,0.0,2.5,0.0,25.09,N,N, ,N,N
HV0005,B03406,,2023-08-12 04:42:01,,2023-08-12 04:46:44,2023-08-12 04:52:45,36,36,1.211,361,11.36,0.0,0.31,1.01,0.0,0.0,0.0,9.47,N,N,N,N,N
HV0003,B03404,B03404,2023-08-20 02:18:24,2023-08-20 02:20:52,2023-08-20 02:22:51,2023-08-20 02:28:25,241,241,1.36,334,8.86,0.0,0.24,0.79,0.0,0.0,0.0,5.4,N,N, ,N,N
HV0005,B03406,,2023-08-19 22:39:58,,2023-08-19 22:44:14,2023-08-19 22:52:37,248,213,1.926,503,9.85,0.0,0.27,0.87,0.0,0.0,0.0,7.32,N,N,N,N,N
HV0003,B03404,B03404,2023-08-01 22:06:31,2023-08-01 22:10:17,2023-08-01 22:11:06,2023-08-01 22:20:43,250,81,5.66,577,16.67,0.0,0.46,1.48,0.0,0.0,0.0,12.87,Y,N, ,N,N
HV0003,B03404,B03404,2023-08-31 10:48:04,2023-08-31 10:50:09,2023-08-31 10:50:16,2023-08-31 11:07:13,107,148,2.15,1017,18.12,0.0,0.5,1.61,2.75,0.0,4.59,14.37,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-25 10:32:43,2023-08-25 10:37:03,2023-08-25 10:37:09,2023-08-25 11:05:33,149,26,4.52,1704,26.77,0.0,0.74,2.38,0.0,0.0,0.0,21.96,N,N, ,N,N
HV0003,B03404,B03404,2023-08-13 15:13:38,2023-08-13 15:19:10,2023-08-13 15:19:36,2023-08-13 15:32:36,129,56,1.13,780,11.59,0.0,0.32,1.03,0.0,0.0,3.0,9.02,N,N, ,N,N
HV0003,B03404,B03404,2023-08-08 22:25:16,2023-08-08 22:26:30,2023-08-08 22:26:51,2023-08-08 22:39:04,230,239,2.64,733,34.53,0.0,0.95,3.06,2.75,0.0,0.0,18.35,N,N, ,N,N
HV0003,B03404,B03404,2023-08-15 21:39:24,2023-08-15 21:45:57,2023-08-15 21:46:13,2023-08-15 22:12:31,158,220,11.9,1578,43.74,3.18,1.29,4.16,2.75,0.0,0.0,30.68,N,N, ,N,N
HV0003,B03404,B03404,2023-08-20 00:45:03,2023-08-20 00:48:35,2023-08-20 00:48:55,2023-08-20 01:03:47,142,41,2.66,892,17.1,0.0,0.47,1.52,2.75,0.0,0.0,13.84,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-12 20:13:34,2023-08-12 20:18:46,2023-08-12 20:19:06,2023-08-12 20:30:46,34,17,1.89,700,11.64,0.0,0.32,1.03,0.0,0.0,0.0,13.43,N,N, ,N,N
HV0003,B03404,B03404,2023-08-19 10:31:09,2023-08-19 10:32:59,2023-08-19 10:34:05,2023-08-19 11:01:28,42,265,9.57,1643,41.13,0.0,1.13,3.65,0.0,0.0,2.0,28.1,N,N, ,N,N
HV0003,B03404,B03404,2023-08-10 19:51:00,2023-08-10 19:52:06,2023-08-10 19:53:44,2023-08-10 20:11:02,153,265,7.02,1038,32.24,0.0,0.89,2.86,0.0,0.0,0.0,22.85,N,N, ,N,N
HV0003,B03404,B03404,2023-08-27 11:59:03,2023-08-27 12:02:15,2023-08-27 12:02:44,2023-08-27 12:31:49,48,181,8.42,1745,27.83,6.94,0.96,3.09,2.75,0.0,8.31,27.46,N,N, ,N,N
HV0003,B03404,B03404,2023-08-15 19:58:33,2023-08-15 20:00:54,2023-08-15 20:01:35,2023-08-15 20:37:06,162,265,19.75,2131,90.58,20.0,3.04,0.0,0.0,0.0,0.0,68.19,N,N, ,N,N
HV0005,B03406,,2023-08-25 20:24:51,,2023-08-25 20:33:25,2023-08-25 20:46:24,126,78,1.742,779,12.53,0.0,0.34,1.11,0.0,0.0,0.0,9.7,N,N,N,N,N
HV0003,B03404,B03404,2023-08-27 16:26:18,2023-08-27 16:33:30,2023-08-27 16:35:31,2023-08-27 16:44:35,116,152,1.05,544,14.47,0.0,0.4,1.28,0.0,0.0,0.0,6.99,N,N, ,N,N
HV0005,B03406,,2023-08-02 18:31:22,,2023-08-02 18:33:52,2023-08-02 18:59:14,161,170,1.329,1522,14.8,0.0,0.41,1.31,2.75,0.0,0.0,16.21,N,N,N,N,N
HV0005,B03406,,2023-08-19 01:25:19,,2023-08-19 01:29:42,2023-08-19 01:35:04,80,80,0.918,322,6.96,0.0,0.19,0.62,0.0,0.0,3.0,5.47,N,N,N,N,N
HV0003,B03404,B03404,2023-08-09 21:53:38,2023-08-09 21:56:26,2023-08-09 21:56:37,2023-08-09 22:02:15,13,261,0.91,338,8.24,0.0,0.23,0.73,2.75,0.0,0.0,6.86,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-18 22:53:32,2023-08-18 22:54:28,2023-08-18 22:56:29,2023-08-18 23:14:17,79,256,2.67,1068,17.02,0.0,0.47,1.51,2.75,0.0,0.0,13.84,N,N, ,N,N
HV0003,B03404,B03404,2023-08-06 11:13:15,2023-08-06 11:16:27,2023-08-06 11:18:28,2023-08-06 11:32:30,69,78,2.29,842,16.11,0.0,0.44,1.43,0.0,0.0,0.0,10.92,N,N, ,N,N
HV0003,B03404,B03404,2023-08-05 18:44:38,2023-08-05 18:47:58,2023-08-05 18:48:17,2023-08-05 19:14:18,237,113,3.18,1561,26.39,0.0,0.73,2.34,2.75,0.0,0.0,24.08,N,N, ,N,N
HV0003,B03404,B03404,2023-08-30 15:32:21,2023-08-30 15:33:39,2023-08-30 15:34:35,2023-08-30 15:47:44,49,256,2.17,789,18.32,0.0,0.5,1.63,0.0,0.0,0.0,10.27,N,N, ,N,N
HV0003,B03404,B03404,2023-08-19 15:11:04,2023-08-19 15:13:41,2023-08-19 15:14:33,2023-08-19 15:47:02,146,186,4.07,1949,20.48,6.94,0.75,2.43,2.75,0.0,5.0,23.67,N,N, ,N,N
HV0003,B03404,B03404,2023-08-12 14:40:43,2023-08-12 14:44:49,2023-08-12 14:46:13,2023-08-12 15:23:40,13,208,17.77,2247,72.41,6.94,2.18,7.04,2.75,0.0,0.0,48.48,N,N, ,N,N
HV0003,B03404,B03404,2023-08-17 13:28:34,2023-08-17 13:32:29,2023-08-17 13:32:54,2023-08-17 13:47:18,155,71,2.97,864,15.21,0.0,0.42,1.35,0.0,0.0,0.0,12.02,N,N, ,N,N
HV0003,B03404,B03404,2023-08-31 12:44:14,2023-08-31 12:45:32,2023-08-31 12:47:33,2023-08-31 13:10:09,229,100,3.1,1356,23.22,0.0,0.64,2.06,2.75,0.0,0.0,16.92,N,N, ,N,N
HV0003,B03404,B03404,2023-08-31 23:13:03,2023-08-31 23:17:53,2023-08-31 23:18:57,2023-08-31 23:26:37,188,61,1.59,460,8.03,0.0,0.22,0.71,0.0,0.0,0.0,6.42,N,N, ,N,N
HV0005,B03406,,2023-08-23 12:36:04,,2023-08-23 12:40:40,2023-08-23 13:08:23,65,67,8.679,1663,32.01,0.0,0.88,2.84,0.0,0.0,0.0,27.25,N,N,N,N,N
HV0005,B03406,,2023-08-17 04:58:06,,2023-08-17 05:04:14,2023-08-17 05:42:29,244,132,22.673,2295,50.12,6.49,1.62,5.24,0.0,2.5,0.0,51.73,N,N,N,N,N
HV0003,B03404,B03404,2023-08-15 08:34:11,2023-08-15 08:36:09,2023-08-15 08:37:11,2023-08-15 08:46:31,249,231,1.8,560,13.57,0.0,0.37,1.2,2.75,0.0,0.0,7.66,N,N, ,N,N
HV0003,B03404,B03404,2023-08-30 14:26:46,2023-08-30 14:31:47,2023-08-30 14:33:28,2023-08-30 14:57:35,68,13,4.17,1447,28.8,0.0,0.79,2.56,2.75,0.0,0.0,21.77,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-07 23:05:24,2023-08-07 23:08:36,2023-08-07 23:09:02,2023-08-07 23:32:59,66,82,8.05,1437,28.61,0.0,0.79,2.54,0.0,0.0,0.0,24.24,N,N, ,N,N
HV0005,B03406,,2023-08-12 22:05:19,,2023-08-12 22:08:55,2023-08-12 22:22:37,249,224,1.843,822,18.08,0.0,0.5,1.6,2.75,0.0,0.0,10.24,N,N,N,N,N
HV0003,B03404,B03404,2023-08-26 07:26:11,2023-08-26 07:32:26,2023-08-26 07:34:26,2023-08-26 07:56:30,179,163,4.11,1324,17.51,0.0,0.48,1.55,2.75,0.0,0.0,17.85,N,N, ,N,N
HV0003,B03404,B03404,2023-08-31 20:49:53,2023-08-31 20:55:16,2023-08-31 20:55:29,2023-08-31 21:15:47,179,263,6.53,1218,21.94,6.94,0.79,2.56,2.75,0.0,0.0,20.07,N,N, ,N,N
HV0005,B03406,,2023-08-28 11:19:31,,2023-08-28 11:23:28,2023-08-28 12:12:23,7,89,10.038,2935,48.03,0.34,1.33,4.29,0.0,0.0,0.0,41.14,N,N,N,N,N
HV0003,B03404,B03404,2023-08-13 20:55:29,2023-08-13 20:57:39,2023-08-13 20:58:40,2023-08-13 21:27:29,191,265,13.53,1729,49.2,0.0,1.35,4.37,0.0,0.0,0.0,38.6,N,N, ,N,N
HV0003,B03404,B03404,2023-08-24 11:33:29,2023-08-24 11:34:06,2023-08-24 11:34:30,2023-08-24 12:00:58,231,170,3.58,1588,27.9,0.0,0.77,2.48,2.75,0.0,0.0,20.13,N,N, ,N,N
HV0003,B03404,B03404,2023-08-12 23:33:36,2023-08-12 23:43:19,2023-08-12 23:44:52,2023-08-13 00:04:24,255,37,2.49,1172,23.25,0.0,0.64,2.06,0.0,0.0,0.0,16.53,N,N, ,N,N
HV0003,B03404,B03404,2023-08-24 13:10:42,2023-08-24 13:16:33,2023-08-24 13:17:31,2023-08-24 14:52:04,132,265,29.45,5673,127.44,28.42,4.35,0.0,0.0,2.5,8.0,96.07,N,N, ,N,N
HV0005,B03406,,2023-08-25 20:46:00,,2023-08-25 20:48:38,2023-08-25 21:03:51,134,132,6.223,913,23.46,0.0,0.64,2.05,0.0,2.5,0.0,16.88,N,N,N,N,N
HV0003,B03404,B03404,2023-08-01 08:12:53,2023-08-01 08:16:28,2023-08-01 08:16:51,2023-08-01 08:21:33,129,129,0.89,282,8.94,0.0,0.25,0.79,0.0,0.0,0.0,7.51,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-23 12:08:49,2023-08-23 12:11:43,2023-08-23 12:11:57,2023-08-23 12:29:36,263,247,4.55,1059,19.91,0.0,0.55,1.77,2.75,0.0,0.0,15.93,N,N, ,N,N
HV0003,B03404,B03404,2023-08-06 10:51:20,2023-08-06 10:58:43,2023-08-06 11:00:55,2023-08-06 11:30:59,76,85,5.22,1804,26.78,0.0,0.74,2.38,0.0,0.0,0.0,23.82,N,N, ,N,N
HV0003,B03404,B03404,2023-08-20 17:23:23,2023-08-20 17:28:55,2023-08-20 17:30:26,2023-08-20 18:03:25,85,4,7.07,1979,29.52,0.0,0.81,2.62,2.75,0.0,0.0,27.93,N,N, ,N,N
HV0003,B03404,B03404,2023-08-24 17:56:14,2023-08-24 17:58:58,2023-08-24 18:00:58,2023-08-24 18:26:15,17,112,3.25,1517,20.34,0.0,0.56,1.81,0.0,0.0,0.0,18.53,N,N, ,N,N
HV0003,B03404,B03404,2023-08-26 17:26:53,2023-08-26 17:32:11,2023-08-26 17:33:43,2023-08-26 17:45:20,74,194,2.47,697,13.07,6.94,0.55,1.78,0.0,0.0,0.0,9.8,N,N, ,N,N
HV0003,B03404,B03404,2023-08-10 12:03:46,2023-08-10 12:07:25,2023-08-10 12:07:50,2023-08-10 12:13:07,148,79,0.42,317,10.05,0.0,0.28,0.89,2.75,0.0,0.0,5.39,N,N, ,N,N
HV0005,B03406,,2023-08-12 17:35:00,,2023-08-12 17:39:57,2023-08-12 17:58:09,137,113,2.327,1092,16.82,0.0,0.46,1.49,2.75,0.0,0.0,13.45,N,N,N,N,N
HV0003,B03404,B03404,2023-08-10 17:50:53,2023-08-10 18:00:21,2023-08-10 18:00:51,2023-08-10 18:11:42,162,230,1.04,651,21.65,0.0,0.6,1.92,2.75,0.0,0.0,10.74,N,N, ,N,N
HV0003,B03404,B03404,2023-08-29 13:12:35,2023-08-29 13:13:41,2023-08-29 13:14:10,2023-08-29 13:50:03,231,188,4.91,2153,35.09,0.0,0.96,3.11,2.75,0.0,0.0,26.69,N,N, ,N,N
HV0003,B03404,B03404,2023-08-30 10:59:23,2023-08-30 10:59:53,2023-08-30 11:02:05,2023-08-30 11:26:30,22,155,4.51,1465,17.69,0.0,0.49,1.57,0.0,0.0,0.0,19.71,N,N, ,N,N
HV0003,B03404,B03404,2023-08-01 10:40:50,2023-08-01 10:41:44,2023-08-01 10:42:36,2023-08-01 10:50:17,22,21,1.02,461,8.2,0.0,0.23,0.73,0.0,0.0,0.0,5.67,N,N, ,N,N
HV0003,B03404,B03404,2023-08-27 21:06:18,2023-08-27 21:08:58,2023-08-27 21:09:32,2023-08-27 21:17:13,72,61,1.26,461,10.69,0.0,0.29,0.95,0.0,0.0,0.0,6.09,N,N, ,N,N
HV0003,B03404,B03404,2023-08-03 06:43:42,2023-08-03 06:48:48,2023-08-03 06:49:49,2023-08-03 07:01:36,81,242,2.88,707,12.45,0.0,0.34,1.1,0.0,0.0,0.0,10.53,N,N, ,N,N
HV0003,B03404,B03404,2023-08-16 00:23:02,2023-08-16 00:25:24,2023-08-16 00:25:55,2023-08-16 00:52:51,234,17,5.59,1616,27.92,0.0,0.77,2.48,2.75,0.0,0.0,22.7,N,N, ,N,N
