Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day
2023-05-01,10.27,10.96,9.98,10.59,10.59,28061200,2023,5,1
2023-05-02,10.71,10.9,10.26,10.64,10.64,30958100,2023,5,2
2023-05-03,10.6,11.24,10.48,10.89,10.89,19683600,2023,5,3
2023-05-04,10.78,10.89,10.44,10.69,10.69,29406900,2023,5,4
2023-05-05,9.07,9.08,8.33,8.63,8.63,82406300,2023,5,5
2023-05-06,9.07,9.08,8.33,8.63,8.63,0,2023,5,6
2023-05-07,9.07,9.08,8.33,8.63,8.63,0,2023,5,7
2023-05-08,8.59,8.62,8.36,8.54,8.54,28005600,2023,5,8
2023-05-09,8.47,8.67,8.4,8.62,8.62,16335600,2023,5,9
2023-05-10,8.72,8.88,8.48,8.86,8.86,18792700,2023,5,10
2023-05-11,8.85,8.87,8.39,8.41,8.41,13736200,2023,5,11
2023-05-12,8.44,8.57,8.06,8.19,8.19,26407200,2023,5,12
2023-05-13,8.44,8.57,8.06,8.19,8.19,0,2023,5,13
2023-05-14,8.44,8.57,8.06,8.19,8.19,0,2023,5,14
2023-05-15,8.1,8.65,8.07,8.54,8.54,16363900,2023,5,15
2023-05-16,8.46,8.6,8.2,8.24,8.24,14282700,2023,5,16
2023-05-17,8.25,8.4,8.18,8.36,8.36,15696900,2023,5,17
2023-05-18,8.37,8.45,8.18,8.34,8.34,13832200,2023,5,18
2023-05-19,8.37,8.37,8.05,8.11,8.11,15309500,2023,5,19
2023-05-20,8.37,8.37,8.05,8.11,8.11,0,2023,5,20
2023-05-21,8.37,8.37,8.05,8.11,8.11,0,2023,5,21
2023-05-22,8.11,8.35,7.97,8.1,8.1,25329300,2023,5,22
2023-05-23,8.07,8.38,8.04,8.11,8.11,17962300,2023,5,23
2023-05-24,8.06,8.15,7.85,7.99,7.99,16202300,2023,5,24
2023-05-25,8.03,8.19,7.91,8.14,8.14,17311300,2023,5,25
2023-05-26,8.12,8.44,8.12,8.38,8.38,13991200,2023,5,26
2023-05-27,8.12,8.44,8.12,8.38,8.38,0,2023,5,27
2023-05-28,8.12,8.44,8.12,8.38,8.38,0,2023,5,28
2023-05-29,8.12,8.44,8.12,8.38,8.38,0,2023,5,29
2023-05-30,8.5,8.97,8.36,8.93,8.93,24200800,2023,5,30
2023-05-31,8.82,9.09,8.73,9.02,9.02,15241500,2023,5,31
2023-06-01,8.99,9.55,8.94,9.36,9.36,15488100,2023,6,1
2023-06-02,9.53,9.65,9.26,9.58,9.58,15933800,2023,6,2
2023-06-03,9.53,9.65,9.26,9.58,9.58,0,2023,6,3
2023-06-04,9.53,9.65,9.26,9.58,9.58,0,2023,6,4
2023-06-05,9.56,9.85,9.44,9.72,9.72,11619200,2023,6,5
2023-06-06,9.71,10.49,9.66,10.34,10.34,19310300,2023,6,6
2023-06-07,10.42,10.69,10.17,10.3,10.3,12658700,2023,6,7
2023-06-08,10.3,10.65,10.17,10.6,10.6,11407300,2023,6,8
2023-06-09,10.66,11.08,10.42,10.45,10.45,11446600,2023,6,9
2023-06-10,10.66,11.08,10.42,10.45,10.45,0,2023,6,10
2023-06-11,10.66,11.08,10.42,10.45,10.45,0,2023,6,11
2023-06-12,10.53,10.77,10.44,10.45,10.45,9988400,2023,6,12
2023-06-13,10.63,10.92,10.49,10.69,10.69,10709500,2023,6,13
2023-06-14,10.73,10.82,10.23,10.39,10.39,12428900,2023,6,14
2023-06-15,10.24,10.79,10.18,10.55,10.55,17685900,2023,6,15
2023-06-16,10.58,10.61,10.23,10.26,10.26,14354100,2023,6,16
2023-06-17,10.58,10.61,10.23,10.26,10.26,0,2023,6,17
2023-06-18,10.58,10.61,10.23,10.26,10.26,0,2023,6,18
2023-06-19,10.58,10.61,10.23,10.26,10.26,0,2023,6,19
2023-06-20,10.23,10.31,9.71,9.75,9.75,18006200,2023,6,20
2023-06-21,9.73,9.89,9.44,9.72,9.72,11958300,2023,6,21
2023-06-22,9.69,10.36,9.63,10.3,10.3,15307100,2023,6,22
2023-06-23,10.17,10.31,9.94,10.1,10.1,13049100,2023,6,23
2023-06-24,10.17,10.31,9.94,10.1,10.1,0,2023,6,24
2023-06-25,10.17,10.31,9.94,10.1,10.1,0,2023,6,25
2023-06-26,10.08,10.33,9.92,9.94,9.94,8581800,2023,6,26
2023-06-27,10.04,10.15,9.81,9.85,9.85,10373600,2023,6,27
2023-06-28,9.86,10.46,9.85,10.45,10.45,17942100,2023,6,28
2023-06-29,10.34,10.56,9.71,9.84,9.84,22497400,2023,6,29
2023-06-30,9.97,10.1,9.57,9.59,9.59,18473600,2023,6,30
2023-07-01,9.97,10.1,9.57,9.59,9.59,0,2023,7,1
2023-07-02,9.97,10.1,9.57,9.59,9.59,0,2023,7,2
2023-07-03,9.63,10.17,9.62,10.14,10.14,10071500,2023,7,3
2023-07-04,9.63,10.17,9.62,10.14,10.14,0,2023,7,4
2023-07-05,10.02,10.23,10.0,10.19,10.19,10029400,2023,7,5
2023-07-06,10.02,10.04,9.44,9.56,9.56,17128500,2023,7,6
2023-07-07,9.54,10.21,9.53,10.11,10.11,18365100,2023,7,7
2023-07-08,9.54,10.21,9.53,10.11,10.11,0,2023,7,8
2023-07-09,9.54,10.21,9.53,10.11,10.11,0,2023,7,9
2023-07-10,10.08,11.3,10.04,11.02,11.02,27956900,2023,7,10
2023-07-11,11.04,11.98,11.02,11.55,11.55,22134500,2023,7,11
2023-07-12,11.81,11.97,11.39,11.44,11.44,15606300,2023,7,12
2023-07-13,11.52,11.65,11.22,11.55,11.55,12634100,2023,7,13
2023-07-14,11.58,11.79,11.15,11.3,11.3,9721300,2023,7,14
2023-07-15,11.58,11.79,11.15,11.3,11.3,0,2023,7,15
2023-07-16,11.58,11.79,11.15,11.3,11.3,0,2023,7,16
2023-07-17,11.3,11.64,11.26,11.48,11.48,8774200,2023,7,17
2023-07-18,11.54,11.82,11.49,11.77,11.77,9580400,2023,7,18
2023-07-19,11.98,12.48,11.85,12.18,12.18,16739600,2023,7,19
2023-07-20,11.93,11.98,11.27,11.42,11.42,16709300,2023,7,20
2023-07-21,11.47,11.56,11.12,11.42,11.42,12773800,2023,7,21
2023-07-22,11.47,11.56,11.12,11.42,11.42,0,2023,7,22
2023-07-23,11.47,11.56,11.12,11.42,11.42,0,2023,7,23
2023-07-24,11.5,11.72,11.39,11.67,11.67,9208500,2023,7,24
2023-07-25,11.78,11.9,11.52,11.56,11.56,12431500,2023,7,25
2023-07-26,11.55,12.22,11.45,12.2,12.2,12987300,2023,7,26
2023-07-27,12.37,12.79,11.9,11.95,11.95,20057200,2023,7,27
2023-07-28,12.16,12.52,12.07,12.48,12.48,15680000,2023,7,28
2023-07-29,12.16,12.52,12.07,12.48,12.48,0,2023,7,29
2023-07-30,12.16,12.52,12.07,12.48,12.48,0,2023,7,30
2023-07-31,12.52,12.78,12.37,12.71,12.71,15027600,2023,7,31
2023-08-01,12.37,12.54,11.75,12.23,12.23,18071200,2023,8,1
2023-08-02,11.98,12.4,11.64,11.71,11.71,13357500,2023,8,2
2023-08-03,11.59,11.8,11.49,11.51,11.51,10692800,2023,8,3
2023-08-04,11.53,11.69,10.79,10.85,10.85,15632200,2023,8,4
2023-08-05,11.53,11.69,10.79,10.85,10.85,0,2023,8,5
2023-08-06,11.53,11.69,10.79,10.85,10.85,0,2023,8,6
2023-08-07,10.85,11.06,10.66,10.97,10.97,14484300,2023,8,7
2023-08-08,10.73,11.61,10.71,11.56,11.56,37913800,2023,8,8
2023-08-09,10.97,11.52,10.38,10.4,10.4,43166600,2023,8,9
2023-08-10,10.49,11.18,10.33,11.04,11.04,25048200,2023,8,10
2023-08-11,10.86,11.47,10.72,11.38,11.38,20160000,2023,8,11
2023-08-12,10.86,11.47,10.72,11.38,11.38,0,2023,8,12
2023-08-13,10.86,11.47,10.72,11.38,11.38,0,2023,8,13
2023-08-14,11.42,11.77,11.32,11.64,11.64,18108400,2023,8,14
2023-08-15,12.02,12.51,11.87,12.08,12.08,25566500,2023,8,15
2023-08-16,12.05,12.27,11.34,11.36,11.36,13707800,2023,8,16
2023-08-17,11.41,11.58,11.01,11.06,11.06,10242300,2023,8,17
2023-08-18,10.85,11.26,10.73,11.13,11.13,10816900,2023,8,18
2023-08-19,10.85,11.26,10.73,11.13,11.13,0,2023,8,19
2023-08-20,10.85,11.26,10.73,11.13,11.13,0,2023,8,20
2023-08-21,11.15,11.21,10.75,11.1,11.1,13926700,2023,8,21
2023-08-22,11.19,11.39,10.8,10.81,10.81,10796100,2023,8,22
2023-08-23,10.67,10.82,10.64,10.72,10.72,11402900,2023,8,23
2023-08-24,10.74,10.91,10.54,10.58,10.58,13467100,2023,8,24
2023-08-25,10.55,10.59,10.14,10.22,10.22,16291500,2023,8,25
2023-08-26,10.55,10.59,10.14,10.22,10.22,0,2023,8,26
2023-08-27,10.55,10.59,10.14,10.22,10.22,0,2023,8,27
2023-08-28,10.25,10.37,10.22,10.28,10.28,9898700,2023,8,28
2023-08-29,10.26,10.77,10.19,10.77,10.77,10616600,2023,8,29
2023-08-30,10.95,11.75,10.91,11.68,11.68,26174500,2023,8,30
2023-08-31,11.69,11.9,11.52,11.78,11.78,13599100,2023,8,31
2023-09-01,11.91,12.44,11.9,12.34,12.34,16235300,2023,9,1
2023-09-02,11.91,12.44,11.9,12.34,12.34,0,2023,9,2
2023-09-03,11.91,12.44,11.9,12.34,12.34,0,2023,9,3
2023-09-04,11.91,12.44,11.9,12.34,12.34,0,2023,9,4
2023-09-05,12.21,12.42,11.78,11.84,11.84,14103000,2023,9,5
2023-09-06,11.72,11.92,10.93,10.97,10.97,16398500,2023,9,6
2023-09-07,10.78,10.87,10.56,10.79,10.79,12501000,2023,9,7
2023-09-08,10.71,10.93,10.62,10.82,10.82,9623900,2023,9,8
2023-09-09,10.71,10.93,10.62,10.82,10.82,0,2023,9,9
2023-09-10,10.71,10.93,10.62,10.82,10.82,0,2023,9,10
2023-09-11,10.99,11.38,10.96,11.33,11.33,9992400,2023,9,11
2023-09-12,11.27,11.66,11.2,11.42,11.42,8311000,2023,9,12
2023-09-13,11.45,11.54,11.22,11.27,11.27,7178500,2023,9,13
2023-09-14,11.47,11.56,11.27,11.34,11.34,8667100,2023,9,14
2023-09-15,11.24,11.43,11.18,11.28,11.28,9550800,2023,9,15
2023-09-16,11.24,11.43,11.18,11.28,11.28,0,2023,9,16
2023-09-17,11.24,11.43,11.18,11.28,11.28,0,2023,9,17
2023-09-18,11.05,11.14,10.82,10.83,10.83,10259200,2023,9,18
2023-09-19,10.83,11.22,10.63,11.19,11.19,8818100,2023,9,19
2023-09-20,11.3,11.3,10.66,10.68,10.68,9780200,2023,9,20
2023-09-21,10.58,10.64,10.31,10.33,10.33,9523700,2023,9,21
2023-09-22,10.45,10.49,9.9,9.94,9.94,10951100,2023,9,22
2023-09-23,10.45,10.49,9.9,9.94,9.94,0,2023,9,23
2023-09-24,10.45,10.49,9.9,9.94,9.94,0,2023,9,24
2023-09-25,9.86,9.98,9.72,9.78,9.78,11326300,2023,9,25
2023-09-26,9.77,10.15,9.73,9.92,9.92,14620900,2023,9,26
2023-09-27,9.95,10.44,9.95,10.32,10.32,15807800,2023,9,27
2023-09-28,10.32,10.59,10.17,10.51,10.51,9141800,2023,9,28
2023-09-29,10.68,10.84,10.4,10.54,10.54,8455900,2023,9,29
2023-09-30,10.68,10.84,10.4,10.54,10.54,0,2023,9,30
2023-10-01,10.68,10.84,10.4,10.54,10.54,0,2023,10,1
2023-10-02,10.51,10.65,10.38,10.51,10.51,5391700,2023,10,2
2023-10-03,10.41,10.62,9.99,10.07,10.07,7227500,2023,10,3
2023-10-04,10.13,10.25,9.95,10.22,10.22,7355500,2023,10,4
2023-10-05,10.24,10.35,9.97,10.25,10.25,6648700,2023,10,5
2023-10-06,10.17,11.15,10.15,11.09,11.09,14027000,2023,10,6
2023-10-07,10.17,11.15,10.15,11.09,11.09,0,2023,10,7
2023-10-08,10.17,11.15,10.15,11.09,11.09,0,2023,10,8
2023-10-09,10.81,11.11,10.75,10.99,10.99,8656400,2023,10,9
2023-10-10,11.09,11.53,11.09,11.18,11.18,9438800,2023,10,10
2023-10-11,11.24,11.68,11.18,11.37,11.37,7991800,2023,10,11
2023-10-12,11.37,11.37,10.61,10.66,10.66,12424600,2023,10,12
2023-10-13,10.62,10.83,10.02,10.07,10.07,11452900,2023,10,13
2023-10-14,10.62,10.83,10.02,10.07,10.07,0,2023,10,14
2023-10-15,10.62,10.83,10.02,10.07,10.07,0,2023,10,15
2023-10-16,10.02,10.62,10.02,10.54,10.54,11836100,2023,10,16
2023-10-17,10.42,10.93,10.4,10.82,10.82,11534200,2023,10,17
2023-10-18,10.74,10.78,10.18,10.31,10.31,12404900,2023,10,18
2023-10-19,10.38,10.55,10.09,10.09,10.09,12655200,2023,10,19
2023-10-20,10.05,10.26,9.82,10.1,10.1,14267300,2023,10,20
2023-10-21,10.05,10.26,9.82,10.1,10.1,0,2023,10,21
2023-10-22,10.05,10.26,9.82,10.1,10.1,0,2023,10,22
2023-10-23,9.95,10.35,9.8,9.99,9.99,9408400,2023,10,23
2023-10-24,10.15,10.39,10.01,10.33,10.33,10083300,2023,10,24
2023-10-25,10.2,10.25,9.73,9.79,9.79,13451700,2023,10,25
2023-10-26,9.8,9.81,9.23,9.43,9.43,13327900,2023,10,26
2023-10-27,9.58,9.7,9.25,9.26,9.26,10621900,2023,10,27
2023-10-28,9.58,9.7,9.25,9.26,9.26,0,2023,10,28
2023-10-29,9.58,9.7,9.25,9.26,9.26,0,2023,10,29
2023-10-30,9.4,9.54,9.29,9.43,9.43,7443300,2023,10,30
2023-10-31,8.98,9.49,8.94,9.17,9.17,14334500,2023,10,31
2023-11-01,9.16,9.27,8.85,9.17,9.17,13732700,2023,11,1
2023-11-02,9.57,10.04,9.54,9.94,9.94,20876100,2023,11,2
2023-11-03,10.12,10.74,10.11,10.66,10.66,16481300,2023,11,3
2023-11-04,10.12,10.74,10.11,10.66,10.66,0,2023,11,4
2023-11-05,10.12,10.74,10.11,10.66,10.66,0,2023,11,5
2023-11-06,10.71,10.76,10.27,10.53,10.53,13069700,2023,11,6
2023-11-07,10.59,10.87,10.32,10.83,10.83,16993200,2023,11,7
2023-11-08,10.74,10.95,10.62,10.72,10.72,20807300,2023,11,8
2023-11-09,10.4,10.89,9.94,10.08,10.08,24914900,2023,11,9
2023-11-10,10.2,10.75,10.15,10.26,10.26,21080700,2023,11,10
2023-11-11,10.2,10.75,10.15,10.26,10.26,0,2023,11,11
2023-11-12,10.2,10.75,10.15,10.26,10.26,0,2023,11,12
2023-11-13,10.13,10.35,9.69,9.77,9.77,20454600,2023,11,13
2023-11-14,10.16,10.73,10.15,10.51,10.51,22848000,2023,11,14
2023-11-15,10.52,11.09,10.52,10.86,10.86,15184700,2023,11,15
2023-11-16,10.79,10.81,10.25,10.4,10.4,12758200,2023,11,16
2023-11-17,10.41,10.75,10.27,10.58,10.58,10386000,2023,11,17
2023-11-18,10.41,10.75,10.27,10.58,10.58,0,2023,11,18
2023-11-19,10.41,10.75,10.27,10.58,10.58,0,2023,11,19
2023-11-20,10.5,10.55,10.08,10.39,10.39,26706700,2023,11,20
2023-11-21,10.3,10.4,10.15,10.38,10.38,12037800,2023,11,21
2023-11-22,10.45,10.59,10.27,10.29,10.29,11148700,2023,11,22
2023-11-23,10.45,10.59,10.27,10.29,10.29,0,2023,11,23
2023-11-24,10.27,10.32,9.93,10.27,10.27,6774300,2023,11,24
2023-11-25,10.27,10.32,9.93,10.27,10.27,0,2023,11,25
2023-11-26,10.27,10.32,9.93,10.27,10.27,0,2023,11,26
2023-11-27,10.21,10.34,10.1,10.25,10.25,14322700,2023,11,27
2023-11-28,10.22,11.3,10.2,11.26,11.26,28947800,2023,11,28
2023-11-29,11.4,12.04,11.36,11.63,11.63,25543200,2023,11,29
2023-11-30,11.79,11.82,11.43,11.73,11.73,15116200,2023,11,30
2023-12-01,11.76,13.38,11.57,13.14,13.14,32254200,2023,12,1
2023-12-02,11.76,13.38,11.57,13.14,13.14,0,2023,12,2
2023-12-03,11.76,13.38,11.57,13.14,13.14,0,2023,12,3
2023-12-04,12.84,13.25,12.63,12.66,12.66,18518900,2023,12,4
2023-12-05,12.55,12.77,12.21,12.24,12.24,16073100,2023,12,5
2023-12-06,12.47,12.51,12.12,12.21,12.21,13831100,2023,12,6
2023-12-07,12.36,12.51,11.93,12.43,12.43,12946400,2023,12,7
2023-12-08,12.31,13.27,12.27,13.21,13.21,22639200,2023,12,8
2023-12-09,12.31,13.27,12.27,13.21,13.21,0,2023,12,9
2023-12-10,12.31,13.27,12.27,13.21,13.21,0,2023,12,10
2023-12-11,13.21,14.41,13.11,14.36,14.36,25367500,2023,12,11
2023-12-12,14.28,14.71,13.86,13.97,13.97,21491100,2023,12,12
2023-12-13,14.01,14.75,13.88,14.67,14.67,21476100,2023,12,13
2023-12-14,15.0,15.42,14.77,15.23,15.23,20155800,2023,12,14
2023-12-15,15.29,15.75,15.08,15.55,15.55,18942800,2023,12,15
2023-12-16,15.29,15.75,15.08,15.55,15.55,0,2023,12,16
2023-12-17,15.29,15.75,15.08,15.55,15.55,0,2023,12,17
2023-12-18,15.51,15.94,15.34,15.64,15.64,12992900,2023,12,18
2023-12-19,15.08,15.31,14.31,15.07,15.07,26826400,2023,12,19
2023-12-20,14.92,15.77,14.76,15.06,15.06,17712900,2023,12,20
2023-12-21,15.42,15.6,15.23,15.59,15.59,13253700,2023,12,21
2023-12-22,15.71,15.71,15.14,15.35,15.35,12771100,2023,12,22
2023-12-23,15.71,15.71,15.14,15.35,15.35,0,2023,12,23
2023-12-24,15.71,15.71,15.14,15.35,15.35,0,2023,12,24
2023-12-25,15.71,15.71,15.14,15.35,15.35,0,2023,12,25
2023-12-26,15.41,15.43,15.16,15.32,15.32,5878300,2023,12,26
2023-12-27,15.39,15.53,15.19,15.22,15.22,9892100,2023,12,27
2023-12-28,15.14,15.66,15.09,15.54,15.54,9131400,2023,12,28
2023-12-29,14.9,15.25,14.73,14.99,14.99,14010600,2023,12,29
